no;title;author;journal;number;cites;year;cid;pubid;id
1131;STUDY ON SACCHARIFICATION OF DIFFERENT CELLULASES SUBSTRATES FROM Trichoderma viride;YP Nugroho, S Hadi, W Niloperbowo;text;;0;2007;#N/A;_mQi-xiA4oYC;2C4UV_EAAAAJ
1132;Dosen Kalem yang Hobi Beladiri;S Hadi;IPB (Bogor Agricultural University);;0;2007;#N/A;WwIwg2wKZ0QC;2C4UV_EAAAAJ
1133;RANCANG BANGUN APLIKASI MULTIMEDIA E-LEARNING UNTUK PENDIDIKAN JARAK JAUH;S Hadi;EEPIS;;0;2007;#N/A;BmWJbWwHJAwC;2C4UV_EAAAAJ
1134;Spreadsheet Application for Small Enterprises in Managing Construction Projects;M Abduh, AY Rosyad, S Hadi, R Yudha;Proceedings of the;1st International Conference of European Asian Civil …;0;2007;#N/A;zGdJYJv2LkUC;2C4UV_EAAAAJ
1135;Protection from tsunamis. Thematic paper: The role of forests and trees in protecting coastal areas against tsunamis;H Latief, S Hadi;RAP Publication (FAO);;0;2007;#N/A;-FonjvnnhkoC;2C4UV_EAAAAJ
1136;AN ANALYSIS OF SAMAN’S PSYCHOLOGICAL CONFLICTS IN AYU UTAMI’S NOVEL “SAMAN”;N Damayanti;University of Muhammadiyah Malang;;0;2007;#N/A;EYYDruWGBe4C;2C4UV_EAAAAJ
1137;Lingkungan eksternal dan unsur-unsur manajemen terhadap proses manajemen dan tujuan perusahaan: studi kasus: industri manufaktur kecil menengah di Kota Palu: laporan hasil …;S Hadi;Fakultas Ekonomi, Universitas Tadulako;;0;2007;#N/A;V3AGJWp-ZtQC;2C4UV_EAAAAJ
1138;Perubahan Distribusi Tekanan Aerofoil Akibat Pengaruh Variasi Sudut Serang;S Hadi;Mekanika;4 (2);0;2006;#N/A;PuYkdpj8xa4C;2C4UV_EAAAAJ
1139;Learning trajectory of fraction in elementary education mathematics;S Hadi;International Group for the Psychology of Mathematics Education;258;0;2006;#N/A;CHSYGLWDkRkC;2C4UV_EAAAAJ
1140;PERBEDAAN PENGETAHUAN DAN SIKAP SISWA TERHADAP AIDS (SMU NEGERI FAVORIT DAN KURANG FAVORIT DI KOTA MADYA MALANG);S HADI;UNIVERSITAS AIRLANGGA;;0;2006;#N/A;WWeOtg8bX_EC;2C4UV_EAAAAJ
1141;Hubungan penolakan perubahan dan kepuasan kerja terhadap kinerja Pegawai Negeri Sipil di Pemerintah daerah Kabupaten Lampung Tengah;S PRASETYO;Universitas Gadjah Mada;;0;2006;#N/A;rCzfLUpcSPoC;2C4UV_EAAAAJ
1142;PROSPEK GETAH PEPAYA SEBAGAI SUMBER ENZIM PROTEOLITIK UNTUK BERBAGAI INDUSTRI;S Hadi;UNIVERSITAS AIRLANGGA;;0;2006;#N/A;gV6rEsy15s0C;2C4UV_EAAAAJ
1143;ISOLASI BAKTERI XILANOLITIK ALKALIFIL DARI INSTALASI PENGOLAH AIR LIMBAH PABRIK KERTAS;S Hadi, A Rohman;UNIVERSITAS AIRLANGGA;;0;2006;#N/A;J3LtWjKFLicC;2C4UV_EAAAAJ
1144;Constituents of medicinal plants of Lombok: a new antibacterial alkaloid from Voacanga foetida (B1.) Rolfe;JB Bremner, S Hadi;;;0;2006;#N/A;eAlLMO4JVmQC;2C4UV_EAAAAJ
1145;Mengenang prestasi ekonomi Indonesia 1966-1990-an;S Hadi;Penerbit Universitas Indonesia;;0;2006;#N/A;jE2MZjpN3IcC;2C4UV_EAAAAJ
1146;Perilaku dan distribusi pestisida organoklorin dalam ekosistem laguna Segara Anakan;S HADI;Universitas Gadjah Mada;;0;2006;#N/A;yxmsSjX2EkcC;2C4UV_EAAAAJ
1147;Hubungan motivasi kerja dan kepuasan kerja dengan komitmen organisasi pada Perawat Badan Pelayanan Kesehatan Rumah Sakit Umum Kabupaten Magelang Jawa Tengah;D SUSANTI;Universitas Gadjah Mada;;0;2006;#N/A;SP6oXDckpogC;2C4UV_EAAAAJ
1148;Penyelesaian Numerik Persamaan Konduksi 1d Dengan Skema Ftcs, Laasonen Dan Crank-Nicolson;EP Budiana, S Hadi;Mekanika;3 (3);0;2005;#N/A;gxb_f1p9zx4C;2C4UV_EAAAAJ
1149;Analisa Rancang Bangun Konverter DC-DC (DC Choppers) Step Down Tiga Phasa;NL Marpaung, S Hadi;Jurnal Sains dan Teknologi;4 (2), 58-64;0;2005;#N/A;D03iK_w7-QYC;2C4UV_EAAAAJ
1150;Pengaruh Sudut Dihedral Terhadap Gaya Lift Ekor Pesawat Terbang Tipe V Pada Angka Reynolds Rendah;S Hadi;Mekanika;3 (2);0;2005;#N/A;ocbgtyEEUOwC;2C4UV_EAAAAJ
1151;Distribusi tekanan dan unjuk kerja Aerofoil ekor pesawat terbang tipe V pada angka Reynolds rendah;S HADI;Universitas Gadjah Mada;;0;2005;#N/A;DrOLxFoABAwC;2C4UV_EAAAAJ
1152;CESSIE TERHADAP PIUTANG ATAS NAMA SEBAGAI JAMINAN KREBIT PERBANKAN;S HADI;UNIVERSITAS AIRLANGGA;;0;2005;#N/A;Yw6v6SrDvuUC;2C4UV_EAAAAJ
1153;A combained bio-and chemo-rotational approach to new antibacterial agent discovery: alkaloids from medicinal plants of Lombok;S Hadi;Himpunan Kimia Bahan Alam Indonesia;;0;2005;#N/A;YB4bud6kWLwC;2C4UV_EAAAAJ
1154;Ibn Hazm dan Al-Syahrastani dalam diskursus ilmu perbandingan agama:: Studi komparatif terhadap metodologi Kitab;S HADI, MA Machasin;Universitas Gadjah Mada;;0;2005;#N/A;Xz60mAmATU4C;2C4UV_EAAAAJ
1155;Perilaku Spasial Tikus Sawah (Rattus Argentiventer) Betina Dengan Perlakuan Medroksiprogesteron Asetat Sebagai Kontraseptif;S Hadi, S J Subagja;Berkala Ilmiah Biologi;4 (2005);0;2005;#N/A;dBIO0h50nwkC;2C4UV_EAAAAJ
1156;Studi Komersialisasi Benih Padi Sawah Varietas Unggul;S Hadi, T Budiarti;Jurnal Agronomi Indonesia (Indonesian Journal of Agronomy);33 (1);0;2005;#N/A;kzcrU_BdoSEC;2C4UV_EAAAAJ
1157;Hubungan pengetahuan, sikap dan perilaku pegawai tentang keselamatan dan kesehatan kerja dengan kecelakaan kerja di Balai Laboratorium Kesehatan Propinsi Sumatera Barat;NC YOGA;Universitas Gadjah Mada;;0;2005;#N/A;1sJd4Hv_s6UC;2C4UV_EAAAAJ
1158;Child abuse, a case report;AMT Lubis, SA Hadi;Medical Journal of Indonesia;13 (1), 59-65;0;2004;#N/A;yCjxvIMm6_oC;2C4UV_EAAAAJ
1159;Sumber Inokulum Patogen Hawar Daun Bibit Pinus Merkusii Di Pesemaian (Source of Leaf Blight Pathogen Inoculum of Pinus Merkusii Seedlings in Nursery);S Sutarman, S Hadi, A Achmad, A Suryani, A Saefuddin;Nabatia;1 (2), 267-277;0;2004;#N/A;-ZoC36zw86wC;2C4UV_EAAAAJ
1160;PENERBITAN SURAT PERBENDAHARAAN NEGARA (T-Bills,) DALAM PERSPEKTIF NEGOTIABLE INSTRUMENT;S HADI;Universitas Airlangga;;0;2004;#N/A;3vbIHxFL9FgC;2C4UV_EAAAAJ
1161;Hubungan antara citra diri dan lama latihan dengan depresi pada orang kegemukan;H HAMID;Universitas Gadjah Mada;;0;2004;#N/A;V_vSwabWVtYC;2C4UV_EAAAAJ
1162;Perkembangan ekonomi Indonesia 1966-2003: masukan untuk pembangunan yang berkelanjutan;S Hadi;Penerbit Universitas Indonesia (UI Press);;0;2004;#N/A;DBa1UEJaJKAC;2C4UV_EAAAAJ
1163;PEMBUATAN ALAT BANTU PEMOTONGAN SARI KELAPA PADA INDUSTRI KECIL PEDESAAN;S Hadi, N Nurdjito;INOTEKS;7 (1);0;2004;#N/A;QD3KBmkZPeQC;2C4UV_EAAAAJ
1164;Epidemiologi Hawar Daun Bibit Pinus Merkusii yang Disebabkan oleh Pestalotia theae (Epidemiology of Needle Blight on Pinus Merkusii Seedlings Incited by Pestalotia theae);S Hadi, A Saefuddin, A Suryani;Jurnal Manajemen Hutan Tropika;10 (1);0;2004;#N/A;J_g5lzvAfSwC;2C4UV_EAAAAJ
1165;Dinamika Salafi inklusif:: Pergulatan internal dan strategi Pondok Pesantren Langitan Tuban dalam mempertahankan tradisi terhadap modernisasi dan globalisasi;S HADI;Universitas Gadjah Mada;;0;2003;#N/A;9fRKRCJz75UC;2C4UV_EAAAAJ
1166;Dependent industrialization and the state autonomous capacity: authoritarianism and the role of Japanese capital in Malaysia 1969-1999 and Indonesia 1965-1999;S Hadi;法政大学;;0;2003;#N/A;U3qCfcK-7lkC;2C4UV_EAAAAJ
1167;Tinjauan Metodologi Indomath Study;S Hadi;Jurnal Kependidikan: Penelitian Inovasi Pembelajaran;33 (1);0;2003;#N/A;l6Q3WhenKVUC;2C4UV_EAAAAJ
1168;Perilaku spasio temporal tikus sawah betina Rattus argentiventer dengan perlakuan Medroxyprogesterone Acetat sebagai kontraseptif;S HADI, J Subagja;Text;;0;2003;#N/A;SrKkpNFED5gC;2C4UV_EAAAAJ
1169;Pembuatan model penilaian bumi untuk penentuan nilai jual obyek pajak dengan memperhatikan faktor spasial lokasi dan fisik tanah dari citra Ikonos;S HADI;Universitas Gadjah Mada;;0;2003;#N/A;oursBaop5wYC;2C4UV_EAAAAJ
1170;KAJIAN PERTUMBUHAN KAWASAN SUBURBIA SEBAGAI DASAR MANAJEMEN PEMBANGUNAN KOTA DI PERKOTAAN TEMANGGUNG (THE STUDY OF URBAN FRINGE GROWTH TO BASE URBAN DEVELOPMENT MANAGEMENT AT …;S HADI;Program Pasca Sarjana Universitas Diponegoro;;0;2003;#N/A;OR75R8vi5nAC;2C4UV_EAAAAJ
1171;ANALISIS PENGARUH INVESTASI, SDM, SDA, AGLOMERASI DAN TEKNOLOGI TERHADAP POSISI PEREKONOMIAN DAERAH KABUPATEN/KOTA MENURUT TIPOLOGI KLASSEN DI JAWA TENGAH TAHUN 2000;S Hadi;PROGRAM PASCASARJANA UNIVERSITAS DIPONEGORO;;0;2003;#N/A;HtS1dXgVpQUC;2C4UV_EAAAAJ
1172;Obtaining groundnut genotype resistance to leaf spot disease through interspecific crossbreeding and germplasm filtering;YWE Kusumo, S Sastrosumarjo, SI Aisyah, S Hadi, AA Mattjik, SA Rais, ...;IPB;;0;2003;#N/A;XiVPGOgt02cC;2C4UV_EAAAAJ
1173;Hubungan antara kepercayaan terhadap mitos kehamilan dengan perilaku kehati-hatian menjelang persalinan:: Studi pada wanita hamil Nahdlatul Ulama dan Muhammadiyah di Kecamatan …;S Hadi;Text;;0;2003;#N/A;_xSYboBqXhAC;2C4UV_EAAAAJ
1174;Circular Moire Patterns In 3D Computer Vision Applications;S Hadi;Universitas Gunadarma;;0;2002;#N/A;CB2v5VPnA5kC;2C4UV_EAAAAJ
1175;Designing Implementing Guidelines to Support Decentralization in Indonesia;S Hadi;University of Southern California;;0;2002;#N/A;VFGfXyYpp08C;2C4UV_EAAAAJ
1176;Hubungan antara persepsi karakteristik pekerjaan dan kinerja karyawan dengan kepuasan kerja karyawan;N UTAMI;Universitas Gadjah Mada;;0;2002;#N/A;v_tt_AnqfNMC;2C4UV_EAAAAJ
1177;Hubungan antara partisipasi karyawan dalam pengambilan keputusan dan efikasi diri dengan komitmen pada organisasi;GY ASIH;Universitas Gadjah Mada;;0;2002;#N/A;hSRAE-fF4OAC;2C4UV_EAAAAJ
1178;HUBUNGAN KEPADATAN TUNGAU DEBU RUMAH DENGAN DERAJAD PENYAKIT DERMATITIS ATOPIK;S HADI;Program Pascasarjana Universitas Diponegoro;;0;2002;#N/A;5MTHONV0fEkC;2C4UV_EAAAAJ
1179;Daya saing ekspor minyak sawit Malaysia dan Indonesia;S Hadi;Fakultas Pertanian, Universitas Riau;;0;2002;#N/A;OU6Ihb5iCvQC;2C4UV_EAAAAJ
1180;Hubungan kecemasan sosial dengan efektivitas komunikasi interpersonal:: Studi tentang dampak psikologis konflik Aceh pada mahasiswa Aceh di Yogyakarta;S Hadi;Text;;0;2002;#N/A;pqnbT2bcN3wC;2C4UV_EAAAAJ
1181;Groundwater Level Declining Trend in Dhaka City Aquifer.;H Akther, MS Ahmed, KBS Rasheed, HZ Abidin, R Djaja, DD Darmawan, ...;Asian Journal of Earth Sciences;2 (2), 365-387;0;2001;#N/A;0uG9q0SNyf4C;2C4UV_EAAAAJ
1182;Analisis Biaya Operasional dan Pemeliharaan serta Pergantian Pipa pada Instalasi Jaringan Air Bersih di Kotamadya Yogyakarta;S Hadi, B Farid;UII Yogyakarta;;0;2001;#N/A;RdUpO4xyVKMC;2C4UV_EAAAAJ
1183;Prevalences Of Helicobacter Pylori Among Nsaid Users And Non Users;S Hadi, SA Abdurachman, J Widjojo, JR Saketi;Journal of Gastroenterology and Hepatology;15 (12), H3-H3;0;2000;#N/A;g5m5HwL7SMYC;2C4UV_EAAAAJ
1184;Akronim dalam Bahasa Arab: Pembahasan Seputar Perkembangan Mutakhir dalam Bahasa Arab Seri IV;S Hadi;Humaniora;12 (3), 253-260;0;2000;#N/A;peNFRSk4lDYC;2C4UV_EAAAAJ
1185;Fungi associated with Xystrocera festiva attacking the stem of Paraserianthes falcataria.;S Hadi, G Rahayu, T Santoso;Bio-technology applications for reforestation and biodiversity conservation …;;0;2000;#N/A;ZJ-noXUx9mkC;2C4UV_EAAAAJ
1186;Perkembangan Import Kayu dari Beberapa Industri di Indonesia;S Sylviani, S Hadi;Jurnal Penelitian Hasil Hutan;18 (3), 153-162;0;2000;#N/A;GUYAmugLYisC;2C4UV_EAAAAJ
1187;SPONS (PORIFERA) DI PERAIRAN KARIMUNJAWA;S Hadi;text;;0;2000;#N/A;QKtdBID3u5MC;2C4UV_EAAAAJ
1188;Pengembangan sistem pemrosesan transaksi administrasi akademik perguruan tinggi melalui internet;S Hadi;Jurnal Kependidikan: Penelitian Inovasi Pembelajaran;30 (1);0;2000;#N/A;sNmaIFBj_lkC;2C4UV_EAAAAJ
1189;Recommendation of phosphate fertilizer on lowland based on sufficiency level in Moyudan, Godean and Minggir, Sleman, Yogyakarta (Indonesia);M Suhardjo, S Hadi, S Rochyati, A Kasno;Seminar Teknologi Pertanian untuk Mendukung Agribisnis dalam Pengembangan …;;0;2000;#N/A;epqYDVWIO7EC;2C4UV_EAAAAJ
1190;Hubungan antara minat terhadap profesi guru dan motivasi kerja dengan kepuasan kerja pada guru sekolah dasar di Kabupaten Magelang;S Hadi;Universitas Gadjah Mada;;0;2000;#N/A;zA6iFVUQeVQC;2C4UV_EAAAAJ
1191;Fungal species colonizing Meloidogyne spp. on soybean at four villages in West Java.;AM Adnan, S Rusmilah, SS Tjitrosoma, H Soetrisno, R Abdulrauf, ...;Proceedings: The First Asian Conference on Plant Pathology, ACPP, Beijing …;;0;2000;#N/A;TQgYirikUcIC;2C4UV_EAAAAJ
1192;Pendidikan pendahuluan bela negara dan kesadaran bela negara (Studi pada siswa SMU Taman Siswa Yogyakarta);B BUDIYONO, S Hadi;Universitas Gadjah Mada;;0;1999;#N/A;FwTEoIZreccC;2C4UV_EAAAAJ
1193;An investigation of the effect of teamwork towards employees' motivation in the Natour Garuda Hotel in Yogyakarta, Indonesia;F AHAMED, S Hadi;Universitas Gadjah Mada;;0;1999;#N/A;nbnL2fqDbzcC;2C4UV_EAAAAJ
1194;Pathogenicity of Rhizoctonia solani;A Achmad, S Hadi, EN Herliyana, A Setiawan;Jurnal Manajemen Hutan Tropika;5 (1);0;1999;#N/A;mUJArPsKIAAC;2C4UV_EAAAAJ
1195;PEMBERDAYAAN HUKUM DALAM RANGKA MENINGKATKAN PERAN ETIKA BISNIS PADA BISNIS JUAL BELT PERANGKAT KERAS KOMPUTER DI KOTAMADYA SEMARANG;S Hadi;Program Pascasarjana Universitas Diponegoro;;0;1999;#N/A;48xauSegjOkC;2C4UV_EAAAAJ
1196;Daya prediksi nilai rapor dan NEM terhadap kelulusan siswa SMU program IPA di Karesidenan Pekalongan tahun pelajaran 1997/1998;A SETIADI;Universitas Gadjah Mada;;0;1999;#N/A;XiSMed-E-HIC;2C4UV_EAAAAJ
1197;Anatomi Jaringan Kayu Terserang Penyakit Lapuk Kayu Teras;ST Nuhamara, S Hadi;Jurnal Manajemen Hutan Tropika;5 (1);0;1999;#N/A;e5wmG9Sq2KIC;2C4UV_EAAAAJ
1198;インドネシア, 西ジャワにおけるホームガーデンの植生とその利用特性に及ぼす都市化の影響;アリフィンハディ スシロ， 坂本圭児， 千葉喬三;熱帯農業;42 (2), 94-102;0;1998;#N/A;AXkvAH5U_nMC;2C4UV_EAAAAJ
1199;Engineering salt tolerant Brassica plants: Characterization of yield and seed oil quality in transgenic plants with increased vacuolar sodium accumulation.;A Majd, YH Dan, MM Mcdougald, M Tyler, NA Reichert, AMR Donovan, ...;Pakistan Journal of Biological Sciences;9 (4), 3-3;0;1998;#N/A;pZYLKkizsIQC;2C4UV_EAAAAJ
1200;Ilmuwan, Akuntan Publik dan Tanggung Jawab Kepakarannya;S Hadi;Indonesian Journal of Accounting and Auditing;2 (2), 137-150;0;1998;#N/A;8moDcb_GFzgC;2C4UV_EAAAAJ
1201;An investigation of the relationship between subordinate perception of managerial competence and organizational stress in the major hospitals of Yogyakarta;KA MPAATA;Universitas Gadjah Mada;;0;1998;#N/A;Q_E8KsG3g9MC;2C4UV_EAAAAJ
1202;Pengaruh pupuk boron (B) dan seng (zn) terhadap layu pentil dan buah kakao (theobroma cacao l.) yang dapat dipanen;A Kurniawati, A Wachjar, AT Sinaga;Jurnal Agronomi Indonesia (Indonesian Journal of Agronomy);26 (3);0;1998;#N/A;rDsFeusoTZkC;2C4UV_EAAAAJ
1203;Effects of mixed infestation of Meloidogyne incognita and fungi colonizing the root-gall nematode on soybean growth;AM Adnan, R Suseno, S Tjitrosoma, S Hadi, S Wardojo, A Rambe;Buletin Hama dan Penyakit Tumbuhan (Indonesia);;0;1998;#N/A;-yGd096yOn8C;2C4UV_EAAAAJ
1204;Analisis kuantitatif soal pilihan ganda bahasa Indonesia pada seleksi penerimaan siswa SMU plus Matauli tahun pelajaran 1997/1998 di Propinsi Sumatera Utara;I TANJUNG;Universitas Gadjah Mada;;0;1998;#N/A;2P1L_qKh6hAC;2C4UV_EAAAAJ
1205;Kajian reaksi fungisida ditiokarbamat dengan konstituen bahan organik asam humat dan asam fulvat untuk menekan efek pencemaran tanah entisol sembalun;S Hadi, S Prijatna, BH Kusumo;Fakultas Pertanian, Universitas Mataram;;0;1998;#N/A;RGFaLdJalmkC;2C4UV_EAAAAJ
1206;Analisis butir-butir soal tes seleksi penerimaan pegawai baru di lingkungan Kanwil Depdikbud Provinsi Sumatera Selatan tahun 1995;S Hadi;Universitas Gadjah Mada;;0;1998;#N/A;ns9cj8rnVeAC;2C4UV_EAAAAJ
1207;"Peranan pendidikan dalam pembentukan sikap nasionalisme mahasiswa dan implementasinya terhadap ketahanan nasional; Studi kasus mahasiswa Universitas Sarjanawiyata Tamansiswa …";E IRIANTO;Universitas Gadjah Mada;;0;1997;#N/A;7nQzp1YiEc4C;2C4UV_EAAAAJ
1208;Tingkat akseptasi program keselamatan dan kesehatan kerja pada perusahaan manufaktur di Malang;S Hadi;Universitas Gadjah Mada;;0;1997;#N/A;LNjCCq68lIgC;2C4UV_EAAAAJ
1209;Laju degradasi beberapa produk fungisida dithiokarbamat pada tanaman bawang putih varietas sembalun;S Hadi, BH Kusumo;Fakultas Pertanian, Universitas Mataram;;0;1997;#N/A;Tiz5es2fbqcC;2C4UV_EAAAAJ
1210;Model-model uji hidup dipercepat berdasarkan distribusi inversi Gauss;S HADI, HZ Soejoeti;Text;;0;1996;#N/A;DQNrXyjhriIC;2C4UV_EAAAAJ
1211;Hubungan pelatihan, masa kerja dan pendidikan dengan kemampuan guru membuat alat ukur prestasi belajar;S Hadi;Text;;0;1996;#N/A;M_lZXyI38BkC;2C4UV_EAAAAJ
1212;Validitas prediktif NEM SLTP dan nilai sumatif untuk mata pelajaran PMP dan Bahasa Indonesia terhadap nilai EBTANAS Murni (NEM) Sekolah Menengah Kejuruan Tingkat Atas Negeri di …;HUL SAGABARA;Universitas Gadjah Mada;;0;1996;#N/A;RXiHnyRawswC;2C4UV_EAAAAJ
1213;Informasi media massa dan kesadaran bela negara:: Studi pada mahasiswa IKIP Yogyakarta;MN WANGID, S Hadi;Text;;0;1996;#N/A;uUvzmPk0f8oC;2C4UV_EAAAAJ
1214;Analisis faktor materi soal ujian masuk Universitas Muhammadiyah Surakarta;MN MALAY;Universitas Gadjah Mada;;0;1996;#N/A;XAp-VaTZjjwC;2C4UV_EAAAAJ
1215;Pembangunan pendidikan tinggi dan ketahanan nasional;N NUGROHO;Universitas Gadjah Mada;;0;1996;#N/A;h168fVGZblEC;2C4UV_EAAAAJ
1216;Developing Potential Revenue Sources for Indonesian Local Governments;S Hadi;Cornell University;;0;1995;#N/A;onKP9CxGSkIC;2C4UV_EAAAAJ
1217;Pemanfaatan Dan Kesalahpemanfaatan: Analisis Impas;S Hadi;Economic Journal of Emerging Markets;6, 86-94;0;1995;#N/A;cF7EPgIk0B4C;2C4UV_EAAAAJ
1218;Forest Land Resource in Indonesia: Common Property Resource and a Quest for its Survival;S Hadi;;;0;1995;#N/A;AFXcoJnoRH0C;2C4UV_EAAAAJ
1219;Fifth Common Property Conference papers;A Bertrand, A Karsenty, ACS Diegues, A Angelsen, BL dit Deprez, ...;International Association for the Study of Common Property;;0;1995;#N/A;NU-BerS4NX4C;2C4UV_EAAAAJ
1220;Evaluasi terhadap sistem penilaian kinerja pada Perum Pegadaian;S HADI;Text;;0;1995;#N/A;8uzoZH4hB9AC;2C4UV_EAAAAJ
1221;Studi perbandingan antara prestasi belajar siswa yang diajar guru PKG dengan yang diajar guru non PKG, pada bidang studi bahasa dan sastra Indonesia di SMA se Kotamadya Banda Aceh;S Hadi;Text;;0;1995;#N/A;yIeBiWEAh44C;2C4UV_EAAAAJ
1222;Dithiocarbamate residues in soils and crops from garlic-growing areas of Lombok, Indonesia;S Hadi;;;0;1995;#N/A;AYInfyleIOsC;2C4UV_EAAAAJ
1223;Landak sandstone and their potential as one of the uranium mineralization host rocks in West Kalimantan;S Tjokrokardono, TR Tambunan, S Hadi;Proceedings of the seminar on the use of nuclear technique methods in …;;0;1995;#N/A;27LrP4qxOz0C;2C4UV_EAAAAJ
1224;Social, economic and cultural dimensions of medicinal plants in IndonesiaBeyond timber: social, economic and cultural dimensions of non-wood forest products in Asia and the Pacific;S Hadi;Regional Expert Consultation Beyond Timber: Social, Economic and Cultural …;;0;1995;#N/A;SpbeaW3--B0C;2C4UV_EAAAAJ
1225;"Survey of healing process by"" dukun"" and use of traditional drugs in Sikka and East Flores, East Nusa Tenggara (Indonesia)";EWB Prajogo, S Herra, SM Hadi;Seminar dan Lokakarya Nasional Etnobotani II, Yogyakarta (Indonesia);24-25 …;0;1995;#N/A;zLWjf1WUPmwC;2C4UV_EAAAAJ
1226;Analisis kualitas perangkat tes EBTANAS kimia Program AI dan A2 tahun pelajaran 1993/1994 di Propinsi Sulawesi Tenggara;LO NURLIH;Universitas Gadjah Mada;;0;1995;#N/A;NhqRSupF_l8C;2C4UV_EAAAAJ
1227;Kemampuan berpikir kreatif dikaitkan dengan perilaku otonomi, suasana interaksi dalam keluarga, dan kualitas interaksi dalam proses belajar mengajar siswa STM di Sulawesi Utara;DJ SOLANG;Universitas Gadjah Mada;;0;1995;#N/A;ldfaerwXgEUC;2C4UV_EAAAAJ
1228;ECOLOGY OF THE ECTOMYCORRHIZA IN THE TROPICAL RAIN FOREST;S HADI, ST NUHAMARA;Biology and biotechnology of Mycorrhizae;29;0;1995;#N/A;isC4tDSrTZIC;2C4UV_EAAAAJ
1229;The effects of oxalic acid on transgenic Castanea dentata callus tissue expressing oxalate oxidase.;F Chamandoosti, GJ Boland, R Hall, MA Campbell, HA Fitzgerald, ...;Asian Journal of Plant Pathology;3 (1), 93-108;0;1994;#N/A;_09KEOFGu60C;2C4UV_EAAAAJ
1230;Keanekaragaman penulisan bahasa Arab dengan huruf Latin di Indonesia: laporan penelitian;S Hadi;Lembaga Penelitian, Universitas Gadjah Mada, Departemen Pendidikan dan …;;0;1994;#N/A;HmWvvuJwtxYC;2C4UV_EAAAAJ
1231;Kesahihan tes kreativitas verbal melalui analisis matriks;H PRAKOSA;Universitas Gadjah Mada;;0;1994;#N/A;3jqAvCjcdfEC;2C4UV_EAAAAJ
1232;Studi tentang hubungan antara motivasi, orientasi profesi, latar belakang pendidikan, pengalaman mengajar dan tanggungjawab profesi guru Sekolah Dasar di Wilayah Kabupaten Ende …;B RADJA, S Hadi;Universitas Gadjah Mada;;0;1994;#N/A;X4-KO54GjGYC;2C4UV_EAAAAJ
1233;Hubungan latar belakang tingkat pendidikan, pengalaman mengajar, beban mengajar, penataran, frekuensi membuat tes dan kualitas tes sumatif matematika semester ganjil pada SMA …;B MADA, S Hadi;Text;;0;1994;#N/A;hHIA4WEVY-EC;2C4UV_EAAAAJ
1234;"Kesahihan tes kreativitas verbal melalui analisis matriks"" multitrait-multimethod""";H PRAKOSA, S Hadi;Text;;0;1994;#N/A;txeM2kYbVNMC;2C4UV_EAAAAJ
1235;Daya ramal NEM SMA, nilai STTB SMA, hasil UMPTN untuk mata pelajaran kimia, fisika, dan matematika terhadap prestasi belajar mahasiswa Fakultas MIPA Universitas Gadjah Mada;DI RAHAYU, S Hadi;Text;;0;1994;#N/A;GYcXSSpN504C;2C4UV_EAAAAJ
1236;Standar Khusus Akuntansi: Perlukah Diteruskan Penyusunannya?;S Hadi;Economic Journal of Emerging Markets;1, 82-87;0;1993;#N/A;VjBpw8Hezy4C;2C4UV_EAAAAJ
1237;Kesahihan, keandalan, dan tingkat kesukaran soal Evaluasi Belajar Tahap Akhir Nasional matematika:: Sekolah Menengah Atas tahun pelajaran 1991/1992 di DKI Jakarta;I KUSRIN;Universitas Gadjah Mada;;0;1993;#N/A;tgTmbKTkO1IC;2C4UV_EAAAAJ
1238;Pltn sebagai Alternatif Pembangkit Energi Listrik di Pulau Javia;S Hadi;Cakrawala Pendidikan;;0;1993;#N/A;Ic1VZgkJnDsC;2C4UV_EAAAAJ
1239;Pengaruh status sosial ekonomi keluarga, motivasi berprestasi dan disiplin sekolah terhadap prestasi belajar siswa SMA Negeri I Wates, Kabupaten Kulon Progo, Daerah Istimewa …;J ILMOE HS;Universitas Gadjah Mada;;0;1993;#N/A;sA9dB-pw3HoC;2C4UV_EAAAAJ
1240;"Studi tentang dorongan agresi dan hambatan agresi dalam motif remaja sebagai implikasi pengasuhan anak; Suatu perbandingan pada remaja pelajar SMA di Kotamadya Yogyakarta …";DB UTOMO;Universitas Gadjah Mada;;0;1990;#N/A;ZYLUaBFA95QC;2C4UV_EAAAAJ
1241;Evaluasi go public melalui emisi obligasi dan saham;S HADI;Text;;0;1990;#N/A;DUFsPKDdMi0C;2C4UV_EAAAAJ
1242;Sub Unit Gastroenterologi, Lab/UPF Ilmu Penyakit Dalam;S Hadi;Pemberitaan;8 (1), 1;0;1990;#N/A;WMtz-WDmgKQC;2C4UV_EAAAAJ
1243;Perbedaan motif berprestasi dan prestasi belajar antara mahasiswa melalui pola PMDK dan ujian tulis angkatan tahun 1985/1986 Fakultas Keguruan dan Ilmu Pendidikan Universitas …;M SYARKAWI, S Hadi;Text;;0;1990;#N/A;BJtnxTr0fRcC;2C4UV_EAAAAJ
1244;Pengaruh pemberian pupuk nitrogen dan fosfor serta kerapatan teki terhadap pertumbuhan dan penyerapan unsur N dan P pada kehidupan bersama antara tanaman jagung (Zea mays L …;S HADI;Universitas Gadjah Mada;;0;1990;#N/A;rbGdIwl2e6cC;2C4UV_EAAAAJ
