no;title;author;journal;number;cites;year;cid;pubid;id
318;Study on Social Cohesion of The Salafi Group in Banyumas District;A Rohman;Ijtimā'iyya: Journal of Muslim Society Research;2 (1), 1-20;0;2017;#N/A;hHIA4WEVY-EC;x69pkFAAAAAJ
319;PENGARUH TINGKAT PENGUNGKAPAN CORPORATE SOCIAL RESPONSIBILITY TERHADAP MANAJEMEN LABA PERUSAHAAN DENGAN PERUSAHAAN YANG BERORIENTASI EKSPOR SEBAGAI MODERASI;RH GULTOM, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2017;#N/A;GYcXSSpN504C;x69pkFAAAAAJ
320;PENGARUH CORPORATE GOVERNANCE DAN TRANSPARANSI PADA KINERJA PERUSAHAAN;WR RAHMOLA, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2017;#N/A;g_UdREhPGEoC;x69pkFAAAAAJ
321;Pengaruh keselamatan dan kesehatan kerja (k3) terhadap produktivitas kerja karyawan Pada pt. Andala auto global tangerang;A Rohman;Universitas Pamulang;;0;2017;#N/A;QKtdBID3u5MC;x69pkFAAAAAJ
322;PENGARUH ENVIRONMENTAL RISK DAN ENVIRONMENTAL PERFORMANCE TERHADAP ENVIRONMENTAL DISCLOSURE;FZ SUTOMO, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2017;#N/A;M_lZXyI38BkC;x69pkFAAAAAJ
323;Chemical Properties, Fatty Acid Composition, and Lipid Profiles of Picung (Pangium edule Reinw) Kernel Oil from Riau Province;DF Ayu, YC Man, A Rohman;Applied Science and Technology;1 (1), 41-46;0;2017;#N/A;X4-KO54GjGYC;x69pkFAAAAAJ
324;PENGARUH PERTUMBUHAN PAJAK HOTEL DAN PAJAK RESTORAN TERHADAP PENDAPATAN ASLI DAERAH (Studi Empiris pada Dinas Pengelolaan Keuangan dan Aset Daerah Kota Semarang Tahun Anggaran …;L ANDINI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2017;#N/A;8VtEwCQfWZkC;x69pkFAAAAAJ
325;PENGARUH KEPEMILIKAN MANAJERIAL TERHADAP KEBIJAKAN DIVIDEN DENGAN PENURUNAN TARIF PPh DIVIDEN WPOP SEBAGAI VARIABEL PEMODERASI (Studi Empiris pada Perusahaan Manufaktur yang …;I PRATIWI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2017;#N/A;vVJNg6_NJEsC;x69pkFAAAAAJ
326;ANALISIS FAKTOR-FAKTOR YANG MEMPENGARUHI TINGKAT PENERAPAN AKUNTANSI AKRUAL PADA PEMERINTAH (Studi Empiris pada Kantor Pelayanan Perbendaharaan Negara Kudus);E SARI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2017;#N/A;E7VqQtBCVmcC;x69pkFAAAAAJ
327;Pengaruh kinerja dan profesionalisme guru PAI terhadap hasil belajar siswa di SMK Negeri 10 Jakarta;A Rohman;UIN Syarif Hidayatullah Jakarta: Fakultas Ilmu Tarbiyah dan Keguruan;2018;0;2017;#N/A;a2necdfpwlEC;x69pkFAAAAAJ
328;ANALISIS PENGARUH TAX AVOIDANCE TERHADAP NILAI PERUSAHAAN DAN BIAYA AGENSI DENGAN TRANSPARANSI INFORMASI SEBAGAI VARIABEL PEMODERASI (Studi Empiris pada Perusahaan Manufaktur …;TW GUSTI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2017;#N/A;JH5k92_tO-AC;x69pkFAAAAAJ
329;PENGARUH PERBEDAAN JUMLAH DEWAN DIREKSI WANITA TERHADAP KINERJA KEUANGAN;S GUNTARTO, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2017;#N/A;QaSi33NTfwYC;x69pkFAAAAAJ
330;"Hasil Peer Review Teman Sejawat"" Formulasi Kapsul Ekstrak Etanol Akar Pasak Bumi (Eurycoma longifolia Jack.,) dan Pengaruhnya terhadap Vital Sign Manusia Sehat""";LH Nurani, E Kumalasari, A Rohman, S Widyarini;Majalah Obat Tradisional;22 (2);0;2017;#N/A;g30IDTdgJMgC;x69pkFAAAAAJ
331;Upaya membangkitkan kreativitas dan motivasi berprestasi mahasiswa calon guru fisika dengan pembelajaran Attention, Relevance, Confidence, Satisfaction (ARCS) melalui Mindmap;A Rohman, TN Ain, HA Cahyo;Prosiding Seminar Nasional Fisika (SNF);1, 54-59;0;2017;#N/A;bCjgOgSFrM0C;x69pkFAAAAAJ
332;Formulasi Kapsul Ekstrak Etanol Akar Pasak Bumi (Eurycoma longifolia Jack.,) dan Pengaruhnya terhadap Vital Sign Manusia Sehat;LH Nurani, E Kumalasari, A Rohman, S Widyarini;Trad. Med J;22 (2);0;2017;#N/A;rzmi0EmCOGEC;x69pkFAAAAAJ
333;"Hasil Peer Review Teman Sejawat"" The determination of metal content, microbial contamination and dissolution assessment of the ethanol extract of pasak bumi root""";L Hayu Nurani, E Kumalasari, Z Zainab, A Mursyidi, S Widyarini, ...;Fakultas Farmasi, UAD;;0;2017;#N/A;8gBurD7jEYQC;x69pkFAAAAAJ
334;Pengaruh kompensasi terhadap produktivitas kerja pada pt. Inkha belyan internasional;A Rohman;Universitas Pamulang;;0;2017;#N/A;ybfzIt2tCtgC;x69pkFAAAAAJ
335;The determination of metal content, microbial contamination and dissolution assessment of the ethanol extract of pasak bumi root;LH Nurani, E Kumalasari, Z Zainab, A Mursyidi, W Sitarina, A Rohman;Pharmaciana;7 (2);0;2017;#N/A;_mQi-xiA4oYC;x69pkFAAAAAJ
336;VALIDASI METODE ANALISIS LOGAM NIKEL, NATRIUM, DAN TIMBAL DALAM AIR MINUM DALAM KEMASAN DAN AIR LIMBAH DENGAN INDUCTIVELY COUPLED PLASMA-ATOMIC EMISSION SPECTROSCOPY;A Rohman;Universitas Gadjah Mada;;0;2017;#N/A;oldoQiaHq2UC;x69pkFAAAAAJ
337;VALIDASI METODE ANALISIS LOGAM ALUMINIUM, MANGAN, DAN TEMBAGA PADA AIR MINUM DALAM KEMASAN DAN AIR LIMBAH DENGAN INDUCTIVELY COUPLED PLASMA ATOMIC EMISSION SPECTROSCOPY;S PERTIWI, IG Gandjar, A Rohman;Universitas Gadjah Mada;;0;2017;#N/A;i91s68tWr-MC;x69pkFAAAAAJ
338;VALIDASI METODE ANALISIS LOGAM KADMIUM, KROMIUM, TEMBAGA, MANGAN DAN NIKEL DALAM EKSTRAK ETANOLIK DENGAN INDUCTIVELY COUPLED PLASMA-ATOMIC EMISSION SPECTROSCOPY;S KELVIN;Universitas Gadjah Mada;;0;2017;#N/A;M0j1y4EgrScC;x69pkFAAAAAJ
339;KAJIAN METODE FISIKA-KIMIA DAN BIOLOGI MOLEKULER UNTUK ANALISIS DAGING CELENG DALAM PRODUK MAKANAN UNTUK AUTENTIKASI HALAL;ANY GUNTARTI, A Rohman;Universitas Gadjah Mada;;0;2017;#N/A;VnuxuLaQPLMC;x69pkFAAAAAJ
340;Validasi Metode Analisis Kadmium, Kromium, Tembaga, Nikel, dan Timbal dalam Buah dengan Inductively Coupled Plasma-Atomic Emission Spectroscopy;M TAN;Universitas Gadjah Mada;;0;2017;#N/A;C-Rn0OCouf8C;x69pkFAAAAAJ
341;EKSTRAKSI GELATIN KULIT IKAN TUNA YELLOWFIN (Thunnus albacares) DAN APLIKASINYA DALAM PERMEN JELLY;ELIM MAFAZAH;Universitas Gadjah Mada;;0;2017;#N/A;kO05sadLmrgC;x69pkFAAAAAJ
342;VALIDASI METODE ANALISIS KADMIUM DAN KROMIUM PADA AIR MINUM DALAM KEMASAN DAN AIR LIMBAH DENGAN INDUCTIVELY COUPLED PLASMA ATOMIC EMISSION SPECTROSCOPY;MD SATYANUGRAHA, IG Gandjar, A Rohman;Universitas Gadjah Mada;;0;2017;#N/A;WIXB4To3Tx4C;x69pkFAAAAAJ
343;SISTEM AKUNTANSI PENERIMAAN KAS DARI PIUTANG PADA PT. PHAPROS TBK, SEMARANG;ATJ SIMANUNGKALIT, A Rohman;Sekolah Vokasi;;0;2017;#N/A;S2WlVNSe3u4C;x69pkFAAAAAJ
344;PENERAPAN METODE PENYUSUTAN AKTIVA TETAP PADA BADAN PEMERIKSA KEUANGAN RI PERWAKILAN PROVINSI JAWA TENGAH;RAP PRATAMA, A Rohman;Sekolah Vokasi;;0;2017;#N/A;cSdaV2aYdYsC;x69pkFAAAAAJ
345;SISTEM AKUNTANSI PENERIMAAN KAS INSTALASI RAWAT JALAN PADA RUMAH SAKIT ROEMANI MUHAMMADIYAH KOTA SEMARANG;MM SULAEMAN, A Rohman;Sekolah Vokasi;;0;2017;#N/A;K4-iKlO5MD4C;x69pkFAAAAAJ
346;ANALISIS KEMAMPUAN LITERASI MEDIA BARU DAN KEGUNAANNYA BAGI POLITICAL PUBLIC RELATIONS (Studi pada Mahasiswa Ilmu Komunikasi Universitas Bakrie);A Rohman;Universitas Bakrie;;0;2017;#N/A;G36d5HCDkJYC;x69pkFAAAAAJ
347;PENGARUH CORPORATE GOVERNANCE, BESARAN PERUSAHAAN, PERTUMBUHAN PERUSAHAAN, DAN PROFITABILITAS TERHADAP KEBIJAKAN DIVIDEN PERUSAHAAN KEUANGAN DI INDONESIA.;WP RAFLI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;J3LtWjKFLicC;x69pkFAAAAAJ
348;PENGARUH AUDIT TENURE YANG DIMODERASI OLEH AUDITOR SPESIALIS INDUSTRI DAN PENGARUH UKURAN KAP TERHADAP AUDIT REPORT LAG (ARL)(Studi Empiris pada Perusahaan Non-Keuangan yang …;AF AMAL, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;vnF2_uLGgtgC;x69pkFAAAAAJ
349;Analisis pendapat Ibnu Hazm tentang saksi perempuan dalam pernikahan;A Rohman;UIN Walisongo;;0;2016;#N/A;oAywNP-vUhwC;x69pkFAAAAAJ
350;STUDI KOMPARASI PEMIKIRAN MAHMUD YUNUS DAN MOHAMMAD NATSIR;A ROHMAN;Universitas Pesantren Tinggi Darul Ulum;;0;2016;#N/A;0sTkTiv_uMkC;x69pkFAAAAAJ
351;Validation and Quantification of Theophylline and Salbutamol using Ion Pair Liquid Chromatography;SL Sophi, S Martono, A Rohman;Indonesian Journal of Pharmacy;27 (4), 190;0;2016;#N/A;PuOEWVtPfzwC;x69pkFAAAAAJ
352;PENGARUH RELIANCE ON MULTIPLE PERFORMANCE MEASURES TERHADAP MANAGER PERFORMANCE DIMODERASI DENGAN GOAL SPECIFICITY DAN GOAL DIFFICULTY (Studi Empiris pada Politeknik Negeri …;PT AZIZAH, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;In6cVmBjs0IC;x69pkFAAAAAJ
353;Perception of Syahadatain Community to Social Cohesion as Capital to Realize Unity;A Rohman;;2016 International Conference on Public Management;0;2016;#N/A;natZJ_-F0IUC;x69pkFAAAAAJ
354;PENGARUH PERSEPSI KEKUASAAN OTORITAS PAJAK DAN KEPERCAYAAN TERHADAP KEPATUHAN PAJAK BUMI DAN BANGUNAN P-2 (Studi pada Wajib Pajak Orang Pribadi di Kabupaten Pati);AWS NUGROHO, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;rCNdntzdTkkC;x69pkFAAAAAJ
355;RELEVANSI NILAI PENDAPATAN KOMPREHENSIF LAIN DALAM KEPUTUSAN INVESTASI DENGAN KUALITAS AUDIT SEBAGAI PEMODERASI (Studi Empiris pada Perusahaan Non Keuangan yang Tedaftar di …;N HANUM, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;7H_jS4BsgvYC;x69pkFAAAAAJ
356;Topologi & OSI Layer;A Rohman;Buletin Inovasi ICT & Ilmu Komputer;3 (1);0;2016;#N/A;jKT558fuBk8C;x69pkFAAAAAJ
357;PENGARUH KEPENTINGAN INVESTOR ASING TERHADAP TAX AVOIDANCE (Studi Empiris pada Perusahaan yang terdaftar di Indeks Kompas 100 BEI Tahun 2012-2014) SKRIPSI;SDA GABENA, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;EaFouW7jFu4C;x69pkFAAAAAJ
358;PENGARUH KINERJA KEUANGAN DAN DEWAN PENGAWAS SYARIAH PADA PELAPORAN CORPORATE SOCIAL RESPONSIBILITY PERBANKAN SYARIAH (Studi pada perbankan syariah di Indonesia, Malaysia, Arab …;FA NURMAWATI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;6VlyvFCUEfcC;x69pkFAAAAAJ
359;PENGARUH PROFITABILITAS DAN AGRESIVITAS PAJAK TERHADAP CORPORATE SOCIAL RESPONSIBILITY (Studi Empiris pada Perusahaan Manufaktur dan Pertambangan yang Terdaftar di Bursa Efek …;RI NAILUFAR, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;QoJ_w57xiyAC;x69pkFAAAAAJ
360;FAKTOR-FAKTOR YANG BERPENGARUH TERHADAP AKTIVITAS KOMITE AUDIT (Studi Empiris pada Perusahaan Keuangan yang Terdaftar di Bursa Efek Indonesia Periode 2011-2014);N LARASATI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;7Frjd3zlGBUC;x69pkFAAAAAJ
361;PENGARUH UKURAN PERUSAHAAN, UKURAN DEWAN KOMISARIS, DEWAN KOMISARIS INDEPENDEN, DAN STRUKTUR KEPEMILIKAN TERHADAP PENGUNGKAPAN RISIKO (Studi Empiris pada Perusahaan Manufaktur …;S AVIOLANDA, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;N4u4nq0IxgcC;x69pkFAAAAAJ
362;PENGARUH PARTISIPASI ANGGARAN TERHADAP SLACK ANGGARAN DENGAN ASIMETRI INFORMASI SEBAGAI VARIABLE INTERVENING (Studi pada SKPD di Kota Semarang);MR TANIA, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;xm0LlTxljI0C;x69pkFAAAAAJ
363;PENGARUH PARTISIPASI ANGGARAN TERHADAP KINERJA MANAJERIAL MELALUI KEADILAN DISTRIBUTIF, KEADILAN PROSEDURAL, DAN KOMITMEN ORGANISASI SEBAGAI VARIABEL INTERVENING (Studi Empiris …;MC DEWI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;x21FZCSn4ZoC;x69pkFAAAAAJ
364;BUDAYA MASYARAKAT DAN PENGARUHNYA TERHADAP KONSERVASI CENDANA;R Al Hasan, SAS Raharjo, A Rohman;SEMINAR NASIONAL PERTANIAN PETERNAKAN TERPADU;1 (01);0;2016;#N/A;Gb6Hms-Uo9kC;x69pkFAAAAAJ
365;PENGARUH KEANGGOTAAN WANITA DALAM STRUKTUR CORPORATE GOVERNANCE SERTA KEBERADAAN KOMITE NOMINASI DAN REMUNERASI TERHADAP MANAJEMEN LABA;KC RAMADHAN, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;M0leSnx2MbUC;x69pkFAAAAAJ
366;PENGARUH CORPORATE GOVERNANCE TERHADAP CARBON EMISSION DISCLOSURE (Studi Empiris pada Perusahaan Non-Keuangan yang Terdaftar di Bursa Efek Indonesia Periode 2012-2014);SN Anwar, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;hNSvKAmkeYkC;x69pkFAAAAAJ
367;PENGARUH INSENTIF KINERJA, USAHA DAN KOMPLEKSITAS TUGAS TERHADAP KINERJA AUDIT JUDGEMENT (Studi pada BPK RI Perwakilan Jawa Tengah);M FAHRURROZI, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;ymY9cBF3mdcC;x69pkFAAAAAJ
368;DIFFERENTIATION OF FATTY ACID COMPOSITION OF BUTTER ADULTERATED WITH LARD USING GAS CHROMATOGRAPHY MASS SPECTROMETRY COMBINED WITH PRINCIPAL COMPONENET ANALYSIS;NA Fadzlillah, A Rohman, AS Rosman, FM Yusof, A Ismail, S Mustaffa, ...;Jurnal Teknologi;78 (2);0;2016;#N/A;Xz60mAmATU4C;x69pkFAAAAAJ
369;Usaha Pengembangan Pengungkapan Masalah Lingkungan Pada Laporan Tahunan;A Rohman;Journal of Accounting and Investment;3 (2), 80-95;0;2016;#N/A;ijdKiLOsEJMC;x69pkFAAAAAJ
370;TINJAUAN HUKUM PIDANA ISLAM TERHADAP PUTUSAN PENGADILAN NEGERI BANDUNG NOMOR: 706/PID/B/2015/PN. BDG TENTANG TINDAK PIDANA PENGOPLOSAN DAGING SAPI DAN CELENG;A Rohman;UIN Sunan Ampel Surabaya;;0;2016;#N/A;DUFsPKDdMi0C;x69pkFAAAAAJ
371;Material Selection Overlay Road To Climate Change Resilient;A Rohman;PROSIDING SEMINAR NASIONAL & INTERNASIONAL;;0;2016;#N/A;vjZqxyZ7hS4C;x69pkFAAAAAJ
372;EVALUASI KEPUTUSAN PENTING YANG HARUS DIAMBIL OLEH AUDITOR PADA KAP KUMALAHADI, KUNCARA, SUGENG PAMUDJI DAN REKAN CABANG SEMARANG BERKAITAN DENGAN BUKTI AUDIT;DA SAFITRI, A Rohman;Sekolah Vokasi;;0;2016;#N/A;ufKn5pxu7C0C;x69pkFAAAAAJ
373;Authentication of Avocado Oil (Persea americana Mill.) Using Differential Scanning Calorimetry and Multivariate Regression;L Indriyani, A Rohman, S Riyanto;Asian Journal of Agricultural Research;10, 78-86;0;2016;#N/A;WMtz-WDmgKQC;x69pkFAAAAAJ
374;AKTIVITAS PENANGKAPAN RADIKAL 2, 2-DIFENIL-1-PIKRILHIDRAZIL DAN PENETAPAN KADAR FLAVONOID TOTAL FRAKSI-FRAKSI EKSTRAK ETANOLIK DAUN JATI MUDA (Tectona grandis L.);YC PRATIWI, S Pramono, A Rohman;Universitas Gadjah Mada;;0;2016;#N/A;4QKQTXcH0q8C;x69pkFAAAAAJ
375;Penggunaan Kromatografi Cair Kinerja Tinggi dan Spektroskopi Inframerah untuk Analisis Kurkuminoid dalam Kunyit (Curcuma longa Linn);R WULANDARI;Universitas Gadjah Mada;;0;2016;#N/A;8RAEygVn5_EC;x69pkFAAAAAJ
376;The use of vibrational spectroscopy and chemometrics in the analysis of pig derivatives for halal authentication;L Arsanti, A Rohman, Y Erwanto, Y Pranoto;;;0;2016;#N/A;BJtnxTr0fRcC;x69pkFAAAAAJ
377;ANALISIS PENGARUH UNDERPRICING INITIAL PUBLIC OFFERING (IPO) DAN DEBT TO ASSET RATIO TERHADAP VOLUME PERDAGANAN DI BURSA EFEK INDONESIA (Studi empiris pada IPO yang listing di …;M Abubakar, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;rbGdIwl2e6cC;x69pkFAAAAAJ
378;Penentuan Aktivitas dan Identifikasi Senyawa Aktif Antioksidan dalam Kulit Buah Alpukat;I ANTASIONASTI;Universitas Gadjah Mada;;0;2016;#N/A;WzTVkKNmPSkC;x69pkFAAAAAJ
379;Pengaruh Perubahan Posisi Sumber Eksitasi dan Massa DVA dari Titik Berat Massa Beam Terhadap Karakteristik Getaran Translasi dan Rotasi;A Rohman;Institut Teknologi Sepuluh Nopember;;0;2016;#N/A;xyvS_IvSCKsC;x69pkFAAAAAJ
380;Pengaruh Tingkat Pengungkapan, Ukuran Dewan Direksi, Dewan Komisaris, dan Kualitas Auditor Eksternal terhadap Kinerja Keuangan Perusahaan;AM SAVIRA, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2016;#N/A;lg2tdxc6qMwC;x69pkFAAAAAJ
381;Determination of porcine contamination in laboratoty prepared dendeng using mitochondial D-Loop686 and cyt b gene primers by real-time polymerase chain reaction;TJ Raharjo, A Rohman;;;0;2015;#N/A;c1e4I3QdEKYC;x69pkFAAAAAJ
382;PERAN KETELADANAN DAN KEDISIPLINAN GURU DALAM MENINGKATKAN MOTIVASI BELAJAR AQIDAH AKHLAK SISWA KELAS VIII DI MADRASAH TSANAWIYAH MIFTAHUL HUDA JLEPER MIJEN DEMAK TAHUN …;A ROHMAN;Unisnu;;0;2015;#N/A;orDZ08hpP44C;x69pkFAAAAAJ
383;Formulasi dan Optimasi Tablet Floating Salbutamol Sulfat menggunakan Factorial Design;WOS Zubaydah, A Fudholi, A Rohman;Pharmauho;1 (2);0;2015;#N/A;gmHTDCtJMcoC;x69pkFAAAAAJ
384;Perancangan Penilaian Kinerja Individu Menggunakan Metode AHP (Analithical Hierarchy Process);A Rohman, YS Tjahjaningsih, T Prihatiningsih;ENERGY;5 (1), 24-32;0;2015;#N/A;e84hm74t-eoC;x69pkFAAAAAJ
385;PENGARUH INTEGRATED MARKETING COMUNICATION TERHADAP BRAND AWARENESS SEPEDA MOTOR MEREK TVS;A Rohman;Universitas Pendidikan Indonesia;;0;2015;#N/A;I-2NeQpV75MC;x69pkFAAAAAJ
386;ANALISIS DERIVAT BABI DALAM PRODUK MAKANAN DAN FARMASI DENGAN METODE FISIKA-KIMIA DAN BILOGI MOLEKULER UNTUK AUTENTIKASI HALAL;A Rohman;Fakultas Farmasi, Universitas Gadjah Mada;;0;2015;#N/A;XDrR66g3YHsC;x69pkFAAAAAJ
387;Effect of Sodium Iron EDTA Fortification in Tempe in Serum;DS Rubi, A Rohman;Pakistan Journal of Nutrition;14 (2), 88-93;0;2015;#N/A;UarirCmVI0EC;x69pkFAAAAAJ
388;ANALISIS LEMAK DARI BERBAGAI KULIT DENGAN METODE SPEKTROSKOPI INFRAMERAH SEBAGAI DASAR IDENTIFIKASI BAHAN KERUPUK RAMBAK;AT MUTAQIEN, Y Erwanto, S Pt, A Rohman;Universitas Gadjah Mada;;0;2015;#N/A;NU-BerS4NX4C;x69pkFAAAAAJ
389;Analisis Pengaruh Corporate Social Responsibility dan Kepemilikan Mayoritas terhadap Agresivitas Pajak (Studi Empiris terhadap Perusahaan Manufaktur yang Terdaftar di Bursa …;E Purwanggono, A Rohman;Diponegoro Journal of Accounting;4 (2), 89-101;0;2015;#N/A;Oo1CbQkBAzEC;x69pkFAAAAAJ
390;Pengaruh Efektivitas Komite Audit terhadap Jangka Waktu Pelaporan Keuangan;JS Pratama, A Rohman;Diponegoro Journal of Accounting;4 (2), 487-497;0;2015;#N/A;hfzGNhXhx5MC;x69pkFAAAAAJ
391;Pengaruh Diversifikasi Industri, Geografis, Dan Mekanisme Corporate Governance Terhadap Manajemen Laba;OW Arintasari, A Rohman;Diponegoro Journal of Accounting;4 (3), 61-73;0;2015;#N/A;7VEv-pLvLSsC;x69pkFAAAAAJ
392;KINERJA KELEMBAGAAN DAN TRANSPARANSI HARGA PADA PASAR LELANG CABAI MERAH DI KABUPATEN KULON PROGO;A ROHMAN;Universitas Gadjah Mada;;0;2015;#N/A;tz746QTLzJkC;x69pkFAAAAAJ
393;Optimum ultrasound extraction of stevioside and rebaudioside a from Stevia rebaudiana leaves on isocratic RP-HPLC analysis;Y Martono, S Riyanto, A Rohman, S Martono;Satya Wacana University Press;;0;2015;#N/A;sfnaS5RM6jYC;x69pkFAAAAAJ
394;ANALISIS DNA BABI PADA PERMEN LUNAK MENGGUNAKAN PRIMER MITOKONDRIA D-LOOP DENGAN METODE REAL-TIME POLYMERASE CHAIN REACTION;T SEPMIARTI;Universitas Gadjah Mada;;0;2015;#N/A;Og1tA8FjbJAC;x69pkFAAAAAJ
395;KARAKTERISASI DAN AUTENTIKASI MINYAK DAGING BUAH ALPUKAT (Persea americana Mill.) MENGGUNAKAN DIFFERENTIAL SCANNING CALORIMETRY DAN ANALISIS MULTIVARIAT;L INDRIYANI;Universitas Gadjah Mada;;0;2015;#N/A;YlPif8NxrbYC;x69pkFAAAAAJ
396;FACTS AND FACTORS OF LANGUAGE SHIF BY JAVANESE SPEAKERS OF BANYUMAS DIALECT AT DIPONEGORO UNIVERSITY CAMPUS;A Rohman;Diponegoro University;;0;2015;#N/A;8Xgff_V0N9gC;x69pkFAAAAAJ
397;APLIKASI SPEKTROSKOPI INFRAMERAH DAN KEMOMETRIKA PADA ANALISIS LIPID TIKUS DALAM SOSIS SAPI: STUDI PERBANDINGAN TERHADAP TIGA METODE EKSTRAKSI LIPID;RB PEBRIANA;Universitas Gadjah Mada;;0;2015;#N/A;IsPWOBWtZBwC;x69pkFAAAAAJ
398;OPTIMASI DAN VALIDASI METODE ANALISIS HIDROKINON DAN ASAM RETINOAT DALAM SEDIAAN KOSMETIK KRIM PEMUTIH KULIT SEACARA SIMULTAN DENGAN METODE KROMATOGRAFI CAIR KINERJA TINGGI;IIS FEBRIYANI;Universitas Gadjah Mada;;0;2015;#N/A;eO3_k5sD8BwC;x69pkFAAAAAJ
399;INTERNALISASI NILAI DISIPLIN DAN TANGGUNGJAWAB DALAM KURIKULUM BOARDING SCHOOL: Studi pada SMP-SMA SEMESTA Bilingual Boarding School Kota Semarang;A Rohman;Universitas Pendidikan Indonesia;;0;2014;#N/A;jRIwE-1ttnoC;x69pkFAAAAAJ
400;Peranan Audit Internal dan Sistem Informasi Akuntansi Penjualan Terhadap Efektivitas Penjualan”(Studi Kasus Pada PT. Sepatu Bata Tbk)(Skripsi Akuntansi S1, 2014);A Rohman;Universitas Pamulang;;0;2014;#N/A;QsaTk4IG4EwC;x69pkFAAAAAJ
401;ISOLASI SKOPOLETIN DARI BUAH MENGKUDU (Morinda citrifolia L) DAN UJI AKTIVITAS ANTIOKSIDANNYA (Isolation of Scopoletin from Mengkudu Fruit (Morinda citrifolia L) and …;S Riyanto, A Rohman;Jurnal Agritech Fakultas Teknologi Pertanian UGM;27 (03);0;2014;#N/A;bXQfdp6S9ecC;x69pkFAAAAAJ
402;Conflict Management on GroupReligious in Islam (Case Studies in Empowerment of Group Religious in Banyumas District);A Rohman, E Puspitasari;;2014 International Conference on Public Management;0;2014;#N/A;FiDNX6EVdGUC;x69pkFAAAAAJ
403;pengelolaan program pendidikan kesetaraan paket c di lsm aliansi masyarakat miskin malang;A Rohman;SKRIPSI Jurusan Pendidikan Luar Sekolah-Fakultas Ilmu Pendidikan UM;;0;2014;#N/A;8dzOF9BpDQoC;x69pkFAAAAAJ
404;Studi Tentang Sikap Bankir Dan Pengusaha Terhadap Pola Pembiayaan Bagi-hasil Pada Bank Syariah;R Agriyanto, A Rohman;MIQOT: Jurnal Ilmu-ilmu Keislaman;38 (1);0;2014;#N/A;JTqpx9DYBaYC;x69pkFAAAAAJ
405;Pengaruh Diversifikasi Operasional Terhadap Struktur Modal Dengan Kepemilikan Pemerintah Sebagai Variabel Moderasi (Pada Perusahaan yang Terdaftar di Bursa Efek Indonesia Tahun …;IPN Rahayu, A Rohman;Fakultas Ekonomika dan Bisnis;;0;2014;#N/A;Zh0EY9V9P6UC;x69pkFAAAAAJ
406;PENGARUH STRUKTUR KEUANGAN TERHADAP RETURN ON INVESTMENT PADA PT. ASTRA AGRO LESTARI, Tbk;A Rohman;Universitas Islam Negeri Sultan Syarif Kasim Riau;;0;2014;#N/A;n3vGvpFsckwC;x69pkFAAAAAJ
407;ANALISIS FAKTOR-FAKTOR YANG MEMPENGARUHI KUALITAS HASIL AUDIT INTERNAL (Studi Aparat Pengawasan Intern Pemerintah Kota Surakarta Dan Kabupaten Boyolali);A PARASAYU, A ROHMAN;Fakultas Ekonomika dan Bisnis;;0;2014;#N/A;hvmnpdAuIbkC;x69pkFAAAAAJ
408;PENERAPAN SIKLUS BELAJAR BERBASIS MASALAH KONTEKSTUAL DAPAT MENINGKATKAN MOTIVASI DAN HASIL BELAJAR BIOLOGI SISWA;A Rohman;Jurnal Pendidikan Biologi;2 (1);0;2014;#N/A;SxCCDk4iOpsC;x69pkFAAAAAJ
